"REVENUE_BOB";"CATEGORY2";"CATEGORY4";"CLICK_DATE";"CLICK_HOUR";"RN"
29853366;"Criteo";"1294241712";29/05/14;13;508
78553366;"Criteo";"1294241712";30/05/14;23;509
58553366;"Criteo";"1294241712";18/05/14;22;510
14153366;"Criteo";"1294241712";17/05/14;19;511
62153366;"Criteo";"1294241712";29/05/14;20;512
62153366;"Criteo";"1294241712";29/05/14;20;513
61413366;"Criteo";"1294241712";14/05/14;15;514
61413366;"Criteo";"1294241712";14/05/14;15;515
61413366;"Sociomantic";"1294241744";15/05/14;14;516
61413366;"Criteo";"1294241712";24/05/14;14;517
93413366;"Criteo";"1294241712";12/05/14;22;518
93413366;"Criteo";"1294241712";12/05/14;23;519
93413366;"Criteo";"1294241712";14/05/14;20;520
73413366;"Remarketing Campaigns";"1294241860";24/05/14;0;521
79753366;"Remarketing Campaigns";"1294241860";07/05/14;22;522
58553366;"Criteo";"1294241712";26/05/14;21;523
81553366;"Criteo";"1294241712";26/05/14;21;524
94353366;"Remarketing Campaigns";"1294241860";31/05/14;21;525
94353366;"Remarketing Campaigns";"1294241860";01/06/14;2;526
94353366;"Criteo";"1294241712";01/06/14;2;527
92353366;"Criteo";"1294241712";01/06/14;2;528
47353366;"Remarketing Campaigns";"1294241860";30/05/14;18;529
47353366;"Criteo";"1294241712";31/05/14;0;530
91213366;"Criteo";"1294241712";01/06/14;2;531
81213366;"Remarketing Campaigns";"1294241860";30/05/14;0;532
42613366;"Criteo";"1294241712";26/05/14;1;533
42613366;"Remarketing Campaigns";"1294241860";29/05/14;13;534
42613366;"Criteo";"1294241712";31/05/14;19;535
59613366;"Criteo";"1294241712";31/05/14;14;536
59613366;"Criteo";"1294241712";01/06/14;6;537
59613366;"Criteo";"1294241712";01/06/14;6;538
78613366;"Remarketing Campaigns";"1294241860";28/05/14;0;539
78613366;"Remarketing Campaigns";"1294241860";28/05/14;0;540
27613366;"Criteo";"1294241712";17/05/14;21;541
27613366;"Criteo";"1294241712";19/05/14;22;542
27613366;"Remarketing Campaigns";"1294241860";25/05/14;11;543
27613366;"Remarketing Campaigns";"1294241860";29/05/14;18;544
63613366;"Criteo";"1294241712";29/05/14;8;545
93613366;"Remarketing Campaigns";"1294241923";31/05/14;21;546
53613366;"Criteo";"1294241712";30/05/14;21;547
36913366;"Remarketing Campaigns";"1294241860";01/06/14;7;548
89913366;"Criteo";"1294241712";01/06/14;3;549
89913366;"Criteo";"1294241712";01/06/14;7;550
77913366;"Criteo";"1294241712";01/06/14;7;551
89913366;"Criteo";"1294241712";01/06/14;7;552
21913366;"Criteo";"1294241712";01/06/14;8;553
81913366;"Remarketing Campaigns";"1294241860";31/05/14;22;554
81913366;"Criteo";"1294241712";01/06/14;8;555
85353366;"Criteo";"1294241712";27/05/14;23;556
85353366;"Criteo";"1294241712";29/05/14;2;557
85353366;"Criteo";"1294241712";01/06/14;1;558
75353366;"Criteo";"1294241712";31/05/14;4;559
24413366;"Criteo";"1294241712";01/06/14;3;560
54413366;"Criteo";"1294241712";18/05/14;22;561
56413366;"Remarketing Campaigns";"1294241860";01/06/14;2;562
16413366;"Criteo";"1294241712";28/04/14;21;563
18413366;"Remarketing Campaigns";"1294241860";01/06/14;1;564
38413366;"Criteo";"1294241712";31/05/14;19;565
61413366;"Sociomantic";"1294241744";30/05/14;3;566
71413366;"Criteo";"1294241712";31/05/14;23;567
84213366;"Criteo";"1294241712";23/05/14;2;568
84213366;"Criteo";"1294241712";25/05/14;0;569
54213366;"Sociomantic";"1294241744";02/05/14;4;570
54213366;"Criteo";"1294241712";03/05/14;4;571
65613366;"Criteo";"1294241712";01/06/14;6;572
85613366;"Criteo";"1294241712";01/06/14;7;573
84913366;"Remarketing Campaigns";"1294241923";11/05/14;21;574
38913366;"Remarketing Campaigns";"1294241860";31/05/14;21;575
38913366;"Remarketing Campaigns";"1294241860";31/05/14;21;576
43913366;"Remarketing Campaigns";"1294241860";30/05/14;15;577
76813366;"Criteo";"1294241712";24/05/14;11;578
31213366;"Remarketing Campaigns";"1294241849";24/05/14;10;579
26613366;"Criteo";"1294241712";01/06/14;6;580
36613366;"Criteo";"1294241712";01/06/14;6;581
68373366;"Sociomantic";"1294241744";01/06/14;0;582
31373366;"Criteo";"1294241712";23/05/14;4;583
76813366;"Criteo";"1294241712";25/05/14;8;584
76813366;"Criteo";"1294241712";25/05/14;8;585
94353366;"Criteo";"1294241712";20/05/14;18;586
94353366;"Criteo";"1294241712";20/05/14;19;587
94353366;"Criteo";"1294241712";21/05/14;1;588
94353366;"Remarketing Campaigns";"1294241860";22/05/14;10;589
94353366;"Criteo";"1294241712";30/05/14;19;590
34353366;"Criteo";"1294241712";19/04/14;1;591
92353366;"Criteo";"1294241712";16/05/14;12;592
42613366;"Criteo";"1294241712";26/05/14;16;593
92613366;"Criteo";"1294241712";18/04/14;22;594
27613366;"Remarketing Campaigns";"1294241860";12/05/14;7;595
27613366;"Remarketing Campaigns";"1294241860";26/05/14;8;596
45613366;"Criteo";"1294241712";06/05/14;15;597
53613366;"Criteo";"1294241712";17/05/14;18;598
53613366;"Criteo";"1294241712";17/05/14;18;599
54413366;"Criteo";"1294241712";21/05/14;0;600
71413366;"Remarketing Campaigns";"1294241860";24/04/14;0;601
54213366;"Criteo";"1294241712";19/04/14;22;602
54213366;"Criteo";"1294241712";02/05/14;20;603
54213366;"Criteo";"1294241712";02/05/14;20;604
54213366;"Criteo";"1294241712";04/05/14;6;605
65613366;"Criteo";"1294241712";30/05/14;19;606
41613366;"Remarketing Campaigns";"1294241923";05/05/14;21;607
84913366;"Remarketing Campaigns";"1294241860";29/04/14;16;608
78913366;"Criteo";"1294241712";21/04/14;8;609
27913366;"Criteo";"1294241712";28/05/14;16;610
76813366;"Remarketing Campaigns";"1294241923";24/05/14;8;611
76813366;"Criteo";"1294241712";25/05/14;8;612
76813366;"Criteo";"1294241712";31/05/14;16;613
27813366;"Remarketing Campaigns";"1294241860";26/05/14;7;614
27813366;"Remarketing Campaigns";"1294241860";26/05/14;7;615
27813366;"Remarketing Campaigns";"1294241860";31/05/14;19;616
27813366;"Remarketing Campaigns";"1294241860";31/05/14;20;617
67813366;"Remarketing Campaigns";"1294241923";10/05/14;21;618
84713366;"Criteo";"1294241712";01/06/14;8;619
19713366;"Remarketing Campaigns";"1294241923";27/05/14;21;620
71213366;"Criteo";"1294241712";27/05/14;6;621
71213366;"Criteo";"1294241712";28/05/14;2;622
31213366;"Criteo";"1294241712";17/05/14;16;623
31213366;"Remarketing Campaigns";"1294241860";18/05/14;22;624
31213366;"Criteo";"1294241712";24/05/14;9;625
66613366;"Criteo";"1294241712";31/05/14;2;626
76613366;"Criteo";"1294241712";11/05/14;5;627
76613366;"Criteo";"1294241712";18/05/14;6;628
76613366;"Criteo";"1294241712";24/05/14;19;629
36613366;"Sociomantic";"1294241744";26/05/14;5;630
36813366;"Criteo";"1294241712";01/06/14;0;631
36813366;"Remarketing Campaigns";"1294241860";01/06/14;8;632
97813366;"Remarketing Campaigns";"1294241860";29/05/14;7;633
77813366;"Remarketing Campaigns";"1294241860";29/05/14;17;634
77813366;"Criteo";"1294241712";01/06/14;8;635
45813366;"Remarketing Campaigns";"1294241860";30/05/14;22;636
94573366;"Remarketing Campaigns";"1294241860";07/05/14;23;637
94573366;"Remarketing Campaigns";"1294241860";14/05/14;23;638
94573366;"Criteo";"1294241712";17/05/14;19;639
94573366;"Criteo";"1294241712";22/05/14;22;640
94573366;"Criteo";"1294241712";29/05/14;0;641
94573366;"Criteo";"1294241712";29/05/14;23;642
94573366;"Criteo";"1294241712";30/05/14;0;643
94573366;"Criteo";"1294241712";30/05/14;21;644
94573366;"Criteo";"1294241712";30/05/14;21;645
94573366;"Criteo";"1294241712";31/05/14;20;646
94573366;"Criteo";"1294241712";31/05/14;20;647
94573366;"Criteo";"1294241712";31/05/14;20;648
94573366;"Criteo";"1294241712";31/05/14;20;649
94573366;"Criteo";"1294241712";31/05/14;20;650
95573366;"Criteo";"1294241712";31/05/14;23;651
75573366;"Criteo";"1294241712";28/05/14;14;652
75573366;"Criteo";"1294241712";28/05/14;14;653
75573366;"Sociomantic";"1294241744";28/05/14;14;654
75573366;"Sociomantic";"1294241744";30/05/14;20;655
18173366;"Remarketing Campaigns";"1294241860";27/05/14;14;656
18173366;"Remarketing Campaigns";"1294241860";27/05/14;16;657
18173366;"Criteo";"1294241712";31/05/14;23;658
11173366;"Remarketing Campaigns";"1294241860";01/06/14;0;659
98373366;"Remarketing Campaigns";"1294241860";29/05/14;20;660
31373366;"Criteo";"1294241712";21/05/14;2;661
31373366;"Criteo";"1294241712";21/05/14;21;662
92253366;"Criteo";"1294241712";01/06/14;0;663
44453366;"Criteo";"1294241712";23/04/14;19;664
67813366;"Remarketing Campaigns";"1294241849";25/05/14;17;665
84713366;"Criteo";"1294241712";12/05/14;16;666
76613366;"Criteo";"1294241712";05/05/14;4;667
76613366;"Criteo";"1294241712";05/05/14;4;668
36613366;"Criteo";"1294241712";24/04/14;22;669
79813366;"Criteo";"1294241712";21/05/14;12;670
97813366;"Remarketing Campaigns";"1294241860";30/05/14;9;671
97813366;"Criteo";"1294241712";30/05/14;12;672
87813366;"Criteo";"1294241712";21/04/14;11;673
87813366;"Criteo";"1294241712";21/04/14;11;674
45813366;"Criteo";"1294241712";17/04/14;10;675
45813366;"Criteo";"1294241712";21/04/14;20;676
45813366;"Criteo";"1294241712";24/04/14;13;677
34713366;"Criteo";"1294241712";04/05/14;0;678
88713366;"Criteo";"1294241712";26/05/14;13;679
88713366;"Criteo";"1294241712";26/05/14;13;680
75573366;"Criteo";"1294241712";04/05/14;20;681
75573366;"Sociomantic";"1294241744";04/05/14;20;682
18173366;"Criteo";"1294241712";05/05/14;17;683
47173366;"Criteo";"1294241712";10/05/14;0;684
23173366;"Criteo";"1294241712";27/04/14;15;685
69373366;"Criteo";"1294241712";20/05/14;16;686
31373366;"Remarketing Campaigns";"1294241860";07/05/14;2;687
44453366;"Criteo";"1294241712";22/04/14;15;688
44453366;"Criteo";"1294241712";23/04/14;19;689
44453366;"Criteo";"1294241712";23/04/14;19;690
44453366;"Criteo";"1294241712";23/04/14;19;691
44453366;"Criteo";"1294241712";23/04/14;19;692
44453366;"Criteo";"1294241712";23/04/14;20;693
44453366;"Sociomantic";"1294241744";23/04/14;20;694
44453366;"Criteo";"1294241712";23/04/14;20;695
44453366;"Criteo";"1294241712";23/04/14;20;696
44453366;"Criteo";"1294241712";24/04/14;22;697
44453366;"Criteo";"1294241712";24/04/14;22;698
44453366;"Criteo";"1294241712";26/04/14;22;699
44453366;"Criteo";"1294241712";26/04/14;22;700
44453366;"Criteo";"1294241712";26/04/14;22;701
44453366;"Criteo";"1294241712";28/04/14;17;702
44453366;"Criteo";"1294241712";28/04/14;17;703
44453366;"Criteo";"1294241712";28/04/14;17;704
44453366;"Criteo";"1294241712";28/04/14;17;705
44453366;"Criteo";"1294241712";30/05/14;23;706
44453366;"Criteo";"1294241712";31/05/14;0;707
44453366;"Criteo";"1294241712";31/05/14;0;708
92253366;"Criteo";"1294241712";01/06/14;0;709
97713366;"Criteo";"1294241712";12/05/14;20;710
42573366;"Remarketing Campaigns";"1294241860";31/05/14;22;711
75573366;"Sociomantic";"1294241744";30/05/14;20;712
66173366;"Remarketing Campaigns";"1294241860";31/05/14;22;713
16173366;"Criteo";"1294241712";10/05/14;23;714
16173366;"Remarketing Campaigns";"1294241860";17/05/14;21;715
47173366;"Criteo";"1294241712";28/05/14;1;716
47173366;"Criteo";"1294241712";30/05/14;0;717
47173366;"Criteo";"1294241712";31/05/14;1;718
73173366;"Criteo";"1294241712";17/04/14;23;719
98373366;"Criteo";"1294241712";31/05/14;23;720
97373366;"Remarketing Campaigns";"1294241860";28/05/14;7;721
31373366;"Criteo";"1294241712";24/05/14;3;722
31373366;"Criteo";"1294241712";24/05/14;3;723
31373366;"Criteo";"1294241712";24/05/14;16;724
31373366;"Criteo";"1294241712";24/05/14;16;725
44453366;"Remarketing Campaigns";"1294241923";25/04/14;11;726
44453366;"Remarketing Campaigns";"1294241923";25/04/14;11;727
44453366;"Criteo";"1294241712";26/04/14;17;728
44453366;"Criteo";"1294241712";26/04/14;17;729
44453366;"Criteo";"1294241712";29/04/14;21;730
44453366;"Remarketing Campaigns";"1294241923";27/05/14;21;731
82573366;"Remarketing Campaigns";"1294241860";26/04/14;0;732
43573366;"Criteo";"1294241712";19/05/14;0;733
43573366;"Criteo";"1294241712";19/05/14;18;734
43573366;"Criteo";"1294241712";26/05/14;17;735
37173366;"Remarketing Campaigns";"1294241923";20/05/14;21;736
73173366;"Criteo";"1294241712";20/04/14;19;737
73173366;"Criteo";"1294241712";27/04/14;20;738
47373366;"Criteo";"1294241712";25/05/14;19;739
47373366;"Criteo";"1294241712";25/05/14;19;740
31373366;"Criteo";"1294241712";24/05/14;16;741
31373366;"Criteo";"1294241712";24/05/14;17;742
31373366;"Criteo";"1294241712";24/05/14;18;743
31373366;"Remarketing Campaigns";"1294241860";26/05/14;5;744
31373366;"Remarketing Campaigns";"1294241860";27/05/14;21;745
31373366;"Remarketing Campaigns";"1294241860";27/05/14;21;746
31373366;"Remarketing Campaigns";"1294241860";28/05/14;1;747
31373366;"Remarketing Campaigns";"1294241860";28/05/14;1;748
31373366;"Remarketing Campaigns";"1294241860";28/05/14;21;749
31373366;"Criteo";"1294241712";28/05/14;23;750
31373366;"Remarketing Campaigns";"1294241860";29/05/14;22;751
31373366;"Remarketing Campaigns";"1294241860";29/05/14;22;752
31373366;"Remarketing Campaigns";"1294241860";30/05/14;0;753
31373366;"Remarketing Campaigns";"1294241860";30/05/14;19;754
31373366;"Remarketing Campaigns";"1294241860";30/05/14;23;755
31373366;"Remarketing Campaigns";"1294241860";31/05/14;1;756
31373366;"Criteo";"1294241712";31/05/14;19;757
44453366;"Criteo";"1294241712";29/04/14;21;758
44453366;"Criteo";"1294241712";29/04/14;21;759
44453366;"Sociomantic";"1294241744";02/05/14;16;760
31373366;"Criteo";"1294241712";29/05/14;15;761
44453366;"Sociomantic";"1294241744";30/04/14;11;762
44453366;"Criteo";"1294241712";01/05/14;14;763
44453366;"Sociomantic";"1294241744";01/05/14;14;764
44453366;"Criteo";"1294241712";01/05/14;14;765
44453366;"Criteo";"1294241712";02/05/14;16;766
44453366;"Sociomantic";"1294241744";02/05/14;16;767
44453366;"Criteo";"1294241712";02/05/14;16;768
49253366;"Criteo";"1294241712";01/06/14;0;769
39653366;"Criteo";"1294241712";31/05/14;22;770
71653366;"Remarketing Campaigns";"1294241860";01/06/14;0;771
71653366;"Criteo";"1294241712";01/06/14;0;772
53953366;"Criteo";"1294241712";01/06/14;1;773
68753366;"Criteo";"1294241712";29/05/14;17;774
44453366;"Criteo";"1294241712";07/05/14;11;775
44453366;"Criteo";"1294241712";02/05/14;18;776
44453366;"Criteo";"1294241712";06/05/14;21;777
44453366;"Criteo";"1294241712";07/05/14;11;778
44453366;"Criteo";"1294241712";07/05/14;11;779
44453366;"Criteo";"1294241712";07/05/14;11;780
44453366;"Criteo";"1294241712";31/05/14;1;781
44453366;"Criteo";"1294241712";31/05/14;1;782
44453366;"Criteo";"1294241712";31/05/14;14;783
44453366;"Criteo";"1294241712";31/05/14;14;784
44453366;"Criteo";"1294241712";31/05/14;14;785
44453366;"Criteo";"1294241712";31/05/14;20;786
12453366;"Criteo";"1294241712";20/05/14;7;787
12453366;"Criteo";"1294241712";21/05/14;7;788
12453366;"Criteo";"1294241712";21/05/14;7;789
12453366;"Criteo";"1294241712";21/05/14;7;790
12453366;"Criteo";"1294241712";31/05/14;22;791
12453366;"Criteo";"1294241712";31/05/14;22;792
45453366;"Criteo";"1294241712";29/05/14;22;793
45453366;"Criteo";"1294241712";29/05/14;22;794
45453366;"Criteo";"1294241712";30/05/14;0;795
95453366;"Criteo";"1294241712";01/06/14;0;796
41453366;"Criteo";"1294241712";31/05/14;19;797
49253366;"Criteo";"1294241712";24/05/14;21;798
49253366;"Criteo";"1294241712";29/05/14;21;799
49253366;"Criteo";"1294241712";29/05/14;21;800
49253366;"Criteo";"1294241712";29/05/14;22;801
49253366;"Remarketing Campaigns";"1294241860";30/05/14;21;802
49253366;"Remarketing Campaigns";"1294241860";31/05/14;14;803
88653366;"Remarketing Campaigns";"1294241860";30/05/14;10;804
71653366;"Criteo";"1294241712";31/05/14;23;805
71653366;"Criteo";"1294241712";01/06/14;0;806
71653366;"Criteo";"1294241712";01/06/14;0;807
51653366;"Criteo";"1294241712";27/05/14;22;808
87953366;"Criteo";"1294241712";28/05/14;20;809
87953366;"Criteo";"1294241712";28/05/14;20;810
87953366;"Criteo";"1294241712";31/05/14;22;811
53953366;"Criteo";"1294241712";01/06/14;1;812
44853366;"Remarketing Campaigns";"1294241860";01/06/14;0;813
14853366;"Criteo";"1294241712";01/06/14;0;814
72744496;"Criteo";"1294241712";24/05/14;17;815
72744496;"Criteo";"1294241712";24/05/14;17;816
72744496;"Criteo";"1294241712";24/05/14;17;817
72744496;"Criteo";"1294241712";24/05/14;19;818
82744496;"Criteo";"1294241712";25/04/14;7;819
94144496;"Criteo";"1294241712";31/05/14;7;820
62424496;"Criteo";"1294241712";25/05/14;21;821
62424496;"Criteo";"1294241712";26/05/14;8;822
23824496;"Remarketing Campaigns";"1294241923";28/05/14;21;823
23824496;"Remarketing Campaigns";"1294241923";29/05/14;21;824
83824496;"Remarketing Campaigns";"1294241860";10/05/14;22;825
87524496;"Criteo";"1294241712";18/04/14;18;826
87524496;"Remarketing Campaigns";"1294241860";21/04/14;15;827
87524496;"Criteo";"1294241712";23/04/14;13;828
87524496;"Criteo";"1294241712";01/05/14;20;829
87524496;"Criteo";"1294241712";07/05/14;19;830
44453366;"Sociomantic";"1294241744";07/05/14;12;831
44453366;"Sociomantic";"1294241744";08/05/14;9;832
66253366;"Criteo";"1294241712";16/05/14;7;833
39653366;"Criteo";"1294241712";28/05/14;19;834
51653366;"Criteo";"1294241712";17/05/14;14;835
54853366;"Remarketing Campaigns";"1294241860";24/05/14;23;836
82744496;"Remarketing Campaigns";"1294241860";01/06/14;11;837
42344496;"Remarketing Campaigns";"1294241860";01/06/14;11;838
32744496;"Criteo";"1294241712";18/04/14;15;839
32744496;"Criteo";"1294241712";20/04/14;7;840
32744496;"Criteo";"1294241712";23/04/14;7;841
32744496;"Criteo";"1294241712";23/04/14;7;842
62424496;"Criteo";"1294241712";26/05/14;20;843
18924496;"Criteo";"1294241712";18/05/14;9;844
83824496;"Criteo";"1294241712";07/05/14;13;845
87524496;"Criteo";"1294241712";17/04/14;12;846
87524496;"Criteo";"1294241712";17/04/14;19;847
87524496;"Criteo";"1294241712";21/04/14;15;848
87524496;"Criteo";"1294241712";22/04/14;16;849
87524496;"Criteo";"1294241712";23/04/14;9;850
87524496;"Criteo";"1294241712";26/04/14;11;851
87524496;"Criteo";"1294241712";30/04/14;12;852
87524496;"Criteo";"1294241712";30/04/14;13;853
87524496;"Criteo";"1294241712";02/05/14;16;854
87524496;"Criteo";"1294241712";03/05/14;10;855
87524496;"Remarketing Campaigns";"1294241860";03/05/14;13;856
87524496;"Remarketing Campaigns";"1294241860";05/05/14;20;857
87524496;"Remarketing Campaigns";"1294241860";06/05/14;14;858
87524496;"Criteo";"1294241712";07/05/14;19;859
87524496;"Criteo";"1294241712";07/05/14;19;860
87524496;"Remarketing Campaigns";"1294241860";10/05/14;22;861
42324496;"Criteo";"1294241712";01/06/14;11;862
42324496;"Remarketing Campaigns";"1294241860";01/06/14;11;863
96264496;"Criteo";"1294241712";01/06/14;2;864
59264496;"Criteo";"1294241712";30/05/14;21;865
59264496;"Criteo";"1294241712";30/05/14;22;866
59264496;"Criteo";"1294241712";31/05/14;14;867
39264496;"Criteo";"1294241712";31/05/14;21;868
65664496;"Remarketing Campaigns";"1294241860";21/05/14;20;869
65664496;"Criteo";"1294241712";25/05/14;19;870
65664496;"Criteo";"1294241712";25/05/14;19;871
65664496;"Criteo";"1294241712";26/05/14;23;872
65664496;"Criteo";"1294241712";29/05/14;20;873
65664496;"Criteo";"1294241712";31/05/14;11;874
65664496;"Criteo";"1294241712";31/05/14;11;875
85664496;"Criteo";"1294241712";01/06/14;12;876
13124496;"Criteo";"1294241712";01/05/14;10;877
13124496;"Criteo";"1294241712";27/05/14;11;878
59264496;"Criteo";"1294241712";01/06/14;12;879
39264496;"Criteo";"1294241712";01/06/14;12;880
65664496;"Criteo";"1294241712";21/05/14;23;881
49864496;"Remarketing Campaigns";"1294241860";24/05/14;10;882
49864496;"Remarketing Campaigns";"1294241849";24/05/14;16;883
51164496;"Sociomantic";"1294241744";24/05/14;11;884
29864496;"Criteo";"1294241712";30/04/14;1;885
29864496;"Criteo";"1294241712";30/04/14;1;886
29864496;"Criteo";"1294241712";30/04/14;1;887
29864496;"Criteo";"1294241712";07/05/14;1;888
29864496;"Criteo";"1294241712";22/05/14;22;889
72564496;"Criteo";"1294241712";30/05/14;10;890
12564496;"Criteo";"1294241712";01/06/14;12;891
12564496;"Criteo";"1294241712";01/06/14;12;892
26564496;"Criteo";"1294241712";11/05/14;1;893
76164496;"Remarketing Campaigns";"1294241860";01/06/14;12;894
59164496;"Criteo";"1294241712";25/05/14;20;895
19164496;"Remarketing Campaigns";"1294241923";09/05/14;21;896
97164496;"Criteo";"1294241712";21/05/14;23;897
